requestDate,requestSize,request,responseDate,responseSize,totalResults
2003-03-07 16:21:40.579000,159,loci,2003-03-07 16:21:40.584000,41,0
2003-03-07 16:21:41.671000,160,locoi,2003-03-07 16:21:41.678000,5515,5
2003-03-07 16:21:32.089000,163,Celebrex,2003-03-07 16:21:32.095000,4779,1
2003-03-07 16:21:37.245000,164,azithromy,2003-03-07 16:21:37.255000,20365,13
2003-03-07 16:21:40.175000,156,l,2003-03-07 16:21:40.229000,73828,1778
2003-03-07 16:23:21.794000,158,cef,2003-03-07 16:23:21.812000,85383,43
2003-03-07 16:22:01.153000,161,Latuda,2003-03-07 16:22:01.157000,4745,1
2003-03-07 16:22:44.673000,176,ipratropium-albuterol,2003-03-07 16:22:44.679000,2360,2
2003-03-07 16:21:49.098000,165,clonazepam,2003-03-07 16:21:49.109000,11579,3
2003-03-07 16:20:22.224000,161,westco,2003-03-07 16:20:22.227000,41,0
2003-03-07 16:20:31.188000,168,acetaminophen,2003-03-07 16:20:31.272000,70849,312
2003-03-07 16:23:35.881000,157,Ty,2003-03-07 16:23:35.895000,52217,48
2003-03-07 16:23:39.237000,164,acetamino,2003-03-07 16:23:39.270000,70950,321
2003-03-07 16:24:16.970000,161,Prozac,2003-03-07 16:24:16.975000,3190,1
2003-03-07 16:24:07.783000,163,Briviact,2003-03-07 16:24:07.801000,5592,2
2003-03-07 16:23:54.006000,162,Vyvanse,2003-03-07 16:23:54.024000,12068,2
2003-03-07 16:23:33.903000,159,proz,2003-03-07 16:23:33.915000,3190,1
2003-03-07 16:23:37.377000,160,Norco,2003-03-07 16:23:37.395000,3118,1
2003-03-07 16:23:38.007000,159,acet,2003-03-07 16:23:38.048000,73955,488
2003-03-07 16:24:39.055000,168,Wellbutrin XL,2003-03-07 16:24:39.060000,2239,1
2003-03-07 16:25:35.592000,157,cl,2003-03-07 16:25:35.615000,67614,367
2003-03-07 16:25:39.501000,161,Prozac,2003-03-07 16:25:39.508000,3190,1
2003-03-07 16:25:17.880000,176,ipratropium-albuterol,2003-03-07 16:25:17.884000,2360,2
2003-03-07 16:25:18.861000,160,hydro,2003-03-07 16:25:18.908000,86298,374
2003-03-07 16:25:35.282000,156,c,2003-03-07 16:25:35.399000,66451,3853
2003-03-07 16:25:37.025000,160,clona,2003-03-07 16:25:37.037000,11579,3
2003-03-07 16:25:17.741000,176,ipratropium-albuterol,2003-03-07 16:25:17.748000,2360,2
2003-03-07 16:25:39.566000,161,Prozac,2003-03-07 16:25:39.571000,3190,1
2003-03-07 16:25:40.542000,162,bisacod,2003-03-07 16:25:40.551000,28469,25
2003-03-07 16:25:45.383000,160,Norco,2003-03-07 16:25:45.405000,3118,1
2003-03-07 16:25:10.999000,160,deson,2003-03-07 16:25:11.006000,8213,8
2003-03-07 16:24:43.597000,158,vyv,2003-03-07 16:24:43.611000,12068,2
2003-03-07 16:25:11.128000,161,desoni,2003-03-07 16:25:11.134000,8213,8
2003-03-07 16:24:51.222000,162,seroque,2003-03-07 16:24:51.229000,12330,3
2003-03-07 16:26:41.801000,166,haloperidol,2003-03-07 16:26:41.807000,16241,9
2003-03-07 16:26:48.220000,159,oxyc,2003-03-07 16:26:48.264000,54490,16
2003-03-07 16:26:49.641000,161,oxycod,2003-03-07 16:26:49.677000,54490,16
2003-03-07 16:26:27.316000,158,foc,2003-03-07 16:26:27.330000,10621,2
2003-03-07 16:26:27.758000,161,focali,2003-03-07 16:26:27.774000,10621,2
2003-03-07 16:26:27.909000,162,focalin,2003-03-07 16:26:27.924000,10621,2
2003-03-07 16:26:52.649000,157,en,2003-03-07 16:26:52.673000,67323,138
2003-03-07 16:17:38.669000,157,xa,2003-03-07 16:17:38.682000,28521,16
2003-03-07 16:17:32.052000,165,bumetanide,2003-03-07 16:17:32.060000,4404,2
2003-03-07 16:18:10.867000,156,z,2003-03-07 16:18:10.908000,88107,384
2003-03-07 16:18:30.215000,162,carvedi,2003-03-07 16:18:30.224000,16439,4
2003-03-07 16:18:30.754000,159,azer,2003-03-07 16:18:30.760000,41,0
2003-03-07 16:19:41.336000,162,fentan,2003-03-07 16:19:41.483000,107285,21
2003-03-07 16:19:49.556000,157,vy,2003-03-07 16:19:49.574000,21895,11
2003-03-07 16:21:37.726000,165,azithromyc,2003-03-07 16:21:37.734000,20365,13
2003-03-07 16:21:39.518000,167,azithromycin,2003-03-07 16:21:39.528000,20365,13
2003-03-07 16:25:59.841000,165,Trintellix,2003-03-07 16:25:59.846000,2880,1
2003-03-07 16:27:17.199000,160,ambie,2003-03-07 16:27:17.206000,4842,2
2003-03-07 16:24:46.526000,158,tri,2003-03-07 16:24:46.540000,73161,191
2003-03-07 16:28:37.465000,158,ten,2003-03-07 16:28:37.481000,52478,39
2003-03-07 16:28:33.988000,164,OxyContin,2003-03-07 16:28:34.011000,6742,1
2003-03-07 16:19:57.355000,164,lorazepam,2003-03-07 16:19:57.375000,16475,8
2003-03-07 16:20:04.918000,174,doxycycline hyclate,2003-03-07 16:20:04.928000,21627,9
2003-03-07 16:19:59.134000,160,Norco,2003-03-07 16:19:59.142000,3118,1
2003-03-07 16:19:18.425000,157,zo,2003-03-07 16:19:18.467000,82135,65
2003-03-07 16:19:27.069000,159,azit,2003-03-07 16:19:27.079000,20365,13
2003-03-07 16:20:42.746000,156,b,2003-03-07 16:20:42.828000,53673,3140
2003-03-07 16:30:35.058000,157,ZY,2003-03-07 16:30:35.069000,53116,36
2003-03-07 16:31:24.725000,163,morphine,2003-03-07 16:31:24.808000,91613,28
2003-03-07 16:29:49.117000,161,prozac,2003-03-07 16:29:49.122000,3190,1
2003-03-07 16:29:50.886000,161,Kapvay,2003-03-07 16:29:50.892000,1150,1
2003-03-07 16:30:51.668000,161,Prozac,2003-03-07 16:30:51.675000,3190,1
2003-03-07 16:31:49.321000,159,alpr,2003-03-07 16:31:49.341000,36400,12
2003-03-07 16:32:26.475000,161,ativan,2003-03-07 16:32:26.487000,4673,2
2003-03-07 16:32:43.777000,163,lidocain,2003-03-07 16:32:43.794000,81853,134
2003-03-07 16:32:52.860000,175,prednisolone acetate,2003-03-07 16:32:52.885000,5651,5
2003-03-07 16:33:45.606000,165,omeprazole,2003-03-07 16:33:45.614000,25436,14
2003-03-07 16:33:31.759000,159,sil,2003-03-07 16:33:31.781000,122524,99
2003-03-07 16:33:32.669000,161,silva,2003-03-07 16:33:32.675000,6457,4
2003-03-07 16:33:55.799000,160,Norco,2003-03-07 16:33:55.835000,3118,1
2003-03-07 16:33:55.961000,160,Norco,2003-03-07 16:33:55.979000,3118,1
2003-03-07 16:33:07.557000,166,phentermine,2003-03-07 16:33:07.583000,13148,7
2003-03-07 16:35:19.998000,174,ipratropium bromide,2003-03-07 16:35:20.003000,4308,3
2003-03-07 16:34:52.194000,157,No,2003-03-07 16:34:52.240000,65858,599
2003-03-07 16:30:35.512000,159,ZYMA,2003-03-07 16:30:35.518000,1077,1
2003-03-07 16:28:28.970000,161,Ambien,2003-03-07 16:28:28.976000,4842,2
2003-03-07 16:27:26.655000,162,zolpidem,2003-03-07 16:27:26.667000,17159,8
2003-03-07 16:27:27.551000,165,lorazepam,2003-03-07 16:27:27.562000,16475,8
2003-03-07 16:29:26.552000,158,gua,2003-03-07 16:29:26.581000,58754,257
2003-03-07 16:29:27.239000,161,Kapvay,2003-03-07 16:29:27.245000,1150,1
2003-03-07 16:28:41.244000,157,gu,2003-03-07 16:28:41.272000,57902,289
2003-03-07 16:28:41.016000,156,g,2003-03-07 16:28:41.077000,77976,1607
2003-03-07 16:28:41.832000,159,gunf,2003-03-07 16:28:41.837000,41,0
2003-03-07 16:30:15.648000,158,res,2003-03-07 16:30:15.673000,59443,49
2003-03-07 16:35:33.224000,159,lami,2003-03-07 16:35:33.236000,48605,31
2003-03-07 16:35:34.425000,162,lamictal,2003-03-07 16:35:34.435000,15772,13
2003-03-07 16:38:00.501000,165,quetiapine,2003-03-07 16:38:00.525000,23869,5
2003-03-07 16:39:28.348000,163,baclofen,2003-03-07 16:39:28.354000,7087,3
2003-03-07 16:40:04.215000,163,metformi,2003-03-07 16:40:04.232000,81350,31
2003-03-07 16:40:09.538000,160,Norco,2003-03-07 16:40:09.564000,3118,1
2003-03-07 16:39:11.763000,160,Norco,2003-03-07 16:39:11.772000,3118,1
2003-03-07 16:35:42.190000,168,Wellbutrin XL,2003-03-07 16:35:42.195000,2239,1
2003-03-07 16:36:54.930000,161,clobet,2003-03-07 16:36:54.938000,22156,21
2003-03-07 16:36:49.699000,160,viibr,2003-03-07 16:36:49.704000,3812,2
2003-03-07 16:34:19.865000,156,i,2003-03-07 16:34:19.946000,63345,1706
2003-03-07 16:33:00.159000,165,furosemide,2003-03-07 16:33:00.165000,8593,3
2003-03-07 16:33:07.557000,166,phentermine,2003-03-07 16:33:07.571000,13148,7
2003-03-07 16:33:32.104000,159,mor,2003-03-07 16:33:32.161000,96740,32
2003-03-07 16:34:20.580000,157,ib,2003-03-07 16:34:20.604000,68340,58
2003-03-07 16:34:27.632000,159,clon,2003-03-07 16:34:27.649000,33197,14
2003-03-07 16:34:43.544000,160,Adder,2003-03-07 16:34:43.557000,12872,2
2003-03-07 16:37:21.898000,163,fentanyl,2003-03-07 16:37:22.024000,107285,21
2003-03-07 16:37:17.918000,159,pred,2003-03-07 16:37:17.936000,59389,37
2003-03-07 16:37:18.972000,165,pred forte,2003-03-07 16:37:18.978000,1224,1
2003-03-06 19:31:47.574000,164,erythromy,2003-03-06 19:31:47.584000,32086,24
2003-03-06 19:31:58.323000,170,erythromycin ge,2003-03-06 19:31:58.329000,41,0
2003-03-06 19:31:39.616000,157,er,2003-03-06 19:31:39.643000,74061,74
2003-03-06 19:29:47.425000,159,doxy,2003-03-06 19:29:47.449000,77808,78
2003-03-06 19:33:59.166000,157,ar,2003-03-06 19:33:59.192000,95681,149
2003-03-06 19:35:02.573000,161,Prozac,2003-03-06 19:35:02.579000,3190,1
2003-03-06 19:42:53.564000,164,ibuprofen,2003-03-06 19:42:53.602000,67092,51
2003-03-06 19:42:47.392000,160,lithi,2003-03-06 19:42:47.400000,13589,8
2003-03-06 19:42:50.143000,162,lithium,2003-03-06 19:42:50.151000,13589,8
2003-03-06 19:42:51.589000,157,ib,2003-03-06 19:42:51.622000,68406,58
2003-03-06 19:41:11.135000,164,Zithromax,2003-03-06 19:41:11.141000,9538,6
2003-03-06 19:41:58.474000,174,Normal Saline Flush,2003-03-06 19:41:58.480000,1078,1
2003-03-06 19:36:02.851000,163,Concerta,2003-03-06 19:36:02.860000,4333,1
2003-03-06 19:36:16.112000,176,cera hyrating cleanser,2003-03-06 19:36:16.117000,41,0
2003-03-06 19:40:35.038000,157,am,2003-03-06 19:40:35.065000,70957,197
2003-03-06 19:39:56.825000,160,alpra,2003-03-06 19:39:56.844000,22670,6
2003-03-06 19:39:55.905000,158,alp,2003-03-06 19:39:55.929000,61208,30
2003-03-06 19:40:03.977000,164,lorazepam,2003-03-06 19:40:03.995000,16475,8
2003-03-06 19:48:17.174000,163,carafate,2003-03-06 19:48:17.179000,2220,2
2003-03-06 19:48:17.311000,162,carafate,2003-03-06 19:48:17.316000,2220,2
2003-03-06 19:47:57.048000,161,metha,2003-03-06 19:47:57.062000,23622,18
2003-03-06 19:47:57.951000,162,methad,2003-03-06 19:47:57.964000,15725,11
2003-03-06 19:48:16.777000,159,cara,2003-03-06 19:48:16.782000,3227,3
2003-03-06 19:48:17.046000,162,carafat,2003-03-06 19:48:17.052000,2220,2
2003-03-06 19:48:19.258000,160,xanax,2003-03-06 19:48:19.269000,7940,2
2003-03-06 19:50:37.474000,157,Pr,2003-03-06 19:50:37.513000,78344,946
2003-03-06 19:47:46.909000,157,xa,2003-03-06 19:47:46.924000,28521,16
2003-03-06 19:50:26.461000,160,ipatr,2003-03-06 19:50:26.466000,41,0
2003-03-06 19:36:02.903000,163,Concerta,2003-03-06 19:36:02.911000,4333,1
2003-03-06 19:36:06.035000,168,cera hyrating,2003-03-06 19:36:06.040000,41,0
2003-03-06 19:35:35.983000,160,lithi,2003-03-06 19:35:35.988000,13589,8
2003-03-06 19:38:04.540000,163,Lamictal,2003-03-06 19:38:04.549000,26040,13
2003-03-06 19:38:31.436000,157,li,2003-03-06 19:38:31.465000,82771,404
2003-03-06 19:38:32.964000,160,lithi,2003-03-06 19:38:32.972000,13589,8
2003-03-06 19:38:53.894000,180,hydrocodone-acetaminophen,2003-03-06 19:38:53.926000,23715,12
2003-03-06 19:45:22.270000,157,cy,2003-03-06 19:45:22.292000,88730,93
2003-03-06 19:46:55.031000,165,methadone,2003-03-06 19:46:55.045000,15725,11
2003-03-06 19:46:18.645000,165,isosorbide,2003-03-06 19:46:18.652000,18166,10
2003-03-06 19:46:36.336000,157,lo,2003-03-06 19:46:36.359000,61018,265
2003-03-06 19:46:16.211000,179,isosorbide mononitrate t,2003-03-06 19:46:16.222000,41,0
2003-03-06 19:46:01.334000,162,tibrad,2003-03-06 19:46:01.340000,41,0
2003-03-06 20:38:56.411000,160,oxyco,2003-03-06 20:38:56.458000,54490,16
2003-03-06 20:18:23.419000,158,cym,2003-03-06 20:18:23.426000,3390,1
2003-03-06 20:18:28.154000,162,cymbalta,2003-03-06 20:18:28.160000,3390,1
2003-03-06 20:45:47.078000,166,metoprolol,2003-03-06 20:45:47.087000,31434,12
2003-03-06 20:32:19.373000,162,homatr,2003-03-06 20:32:19.385000,8642,7
2003-03-06 20:33:43.562000,159,amb,2003-03-06 20:33:43.573000,8722,5
2003-03-06 20:17:22.233000,160,isoso,2003-03-06 20:17:22.241000,18166,10
2003-03-06 20:17:29.192000,159,isos,2003-03-06 20:17:29.199000,20003,12
2003-03-06 20:21:36.060000,163,bactrim,2003-03-06 20:21:36.066000,2232,2
2003-03-06 20:21:34.902000,162,bactri,2003-03-06 20:21:34.909000,2232,2
2003-03-06 20:23:20.947000,180,erythromycin with ethanol,2003-03-06 20:23:20.969000,5453,5
2003-03-06 20:28:23.064000,160,Biest,2003-03-06 20:28:23.072000,41,0
2003-03-06 20:28:29.107000,164,estradiol,2003-03-06 20:28:29.128000,89187,125
2003-03-06 20:34:20.526000,161,nifed,2003-03-06 20:34:20.535000,20452,8
2003-03-06 20:46:22.891000,163,oncerts,2003-03-06 20:46:22.895000,41,0
2003-03-06 19:15:23.356000,161,wellbu,2003-03-06 19:15:23.362000,5313,2
2003-03-06 19:16:19.313000,164,bupropion,2003-03-06 19:16:19.321000,21763,10
2003-03-06 19:16:46.088000,163,glucagon,2003-03-06 19:16:46.095000,2303,2
2003-03-06 19:15:40.697000,165,buproprion,2003-03-06 19:15:40.704000,41,0
2003-03-06 19:15:36.601000,157,We,2003-03-06 19:15:36.611000,22174,15
2003-03-06 19:18:48.132000,161,motrin,2003-03-06 19:18:48.139000,4648,4
2003-03-06 19:17:44.582000,163,Adderall,2003-03-06 19:17:44.601000,12872,2
2003-03-06 19:17:45.039000,182,bupropion HCl tablet sustai,2003-03-06 19:17:45.099000,41,0
2003-03-06 19:17:35.058000,192,bupropion HCl tablet extended release,2003-03-06 19:17:35.064000,41,0
2003-03-06 19:17:44.004000,161,Addera,2003-03-06 19:17:44.018000,12872,2
2003-03-06 19:00:00.667000,158,mec,2003-03-06 19:00:00.676000,27174,24
2003-03-06 19:04:27.249000,163,nystatin,2003-03-06 19:04:27.258000,19231,10
2003-03-06 19:04:27.368000,163,nystatin,2003-03-06 19:04:27.376000,19231,10
2003-03-06 19:01:53.650000,160,metop,2003-03-06 19:01:53.661000,32482,13
2003-03-06 19:02:16.628000,158,ven,2003-03-06 19:02:16.637000,32867,14
2003-03-06 19:02:19.689000,159,venl,2003-03-06 19:02:19.694000,17333,4
2003-03-06 19:03:47.964000,158,ond,2003-03-06 19:03:47.972000,18195,10
2003-03-06 19:03:31.538000,158,ola,2003-03-06 19:03:31.549000,40571,14
2003-03-06 19:21:56.111000,163,Adderall,2003-03-06 19:21:56.124000,12872,2
2003-03-06 19:26:27.352000,160,wellb,2003-03-06 19:26:27.355000,88,"""invalidAuthenticationToken"",""errorMessage"":""Invalid Authentication Toke"
2003-03-06 19:27:11.264000,157,wa,2003-03-06 19:27:11.284000,57768,153
2003-03-06 19:26:36.599000,156,w,2003-03-06 19:26:36.602000,88,"""invalidAuthenticationToken"",""errorMessage"":""Invalid Authentication Toke"
2003-03-06 19:05:11.818000,161,Powel,2003-03-06 19:05:11.823000,41,0
2003-03-06 19:23:05.977000,173,benzoyl peroxide c,2003-03-06 19:23:06.000000,12689,11
2003-03-06 19:22:40.754000,161,benzoy,2003-03-06 19:22:40.770000,71720,58
2003-03-06 19:23:00.828000,166,benzoyl per,2003-03-06 19:23:00.846000,71697,57
2003-03-06 19:26:42.631000,161,wellbu,2003-03-06 19:26:42.634000,88,"""invalidAuthenticationToken"",""errorMessage"":""Invalid Authentication Toke"
2003-03-06 19:26:43.360000,163,wellbutr,2003-03-06 19:26:43.363000,88,"""invalidAuthenticationToken"",""errorMessage"":""Invalid Authentication Toke"
2003-03-06 20:53:33.259000,165,sertraline,2003-03-06 20:53:33.264000,9279,4
2003-03-06 21:38:05.272000,159,bupr,2003-03-06 21:38:05.308000,56176,20
2003-03-06 21:38:05.200000,158,bup,2003-03-06 21:38:05.290000,155796,53
2003-03-06 22:01:43.724000,157,co,2003-03-06 22:01:43.780000,69669,1385
2003-03-06 21:55:30.378000,160,austi,2003-03-06 21:55:30.384000,41,0
2003-03-06 21:09:58.965000,163,fentanyl,2003-03-06 21:09:59.200000,107285,21
2003-03-06 21:07:50.898000,163,nystatin,2003-03-06 21:07:50.909000,19231,10
2003-03-06 21:07:50.897000,163,nystatin,2003-03-06 21:07:50.905000,19231,10
2003-03-06 21:12:45.512000,157,me,2003-03-06 21:12:45.653000,61651,972
2003-03-06 21:34:36.068000,161,665660,2003-03-06 21:34:36.075000,41,0
2003-03-06 21:44:31.881000,163,clonidin,2003-03-06 21:44:31.889000,21658,11
2003-03-06 21:43:20.178000,159,proa,2003-03-06 21:43:20.184000,3349,3
2003-03-06 21:44:35.058000,160,dida,2003-03-06 21:44:35.068000,10105,4
2003-03-06 21:44:35.848000,162,didano,2003-03-06 21:44:35.855000,10105,4
2003-03-06 21:57:29.685000,160,seroq,2003-03-06 21:57:29.692000,12330,3
2003-03-06 22:03:48.634000,160,hyosc,2003-03-06 22:03:48.647000,36981,32
2003-03-06 22:03:40.027000,163,Concerta,2003-03-06 22:03:40.034000,4333,1
2003-03-06 19:57:44.670000,160,meth,2003-03-06 19:57:44.727000,160387,180
2003-03-06 19:57:47.160000,162,methad,2003-03-06 19:57:47.173000,15725,11
2003-03-06 19:55:59.747000,173,cera ve hyrating c,2003-03-06 19:55:59.765000,41,0
2003-03-06 19:56:00.702000,164,cera ve h,2003-03-06 19:56:00.711000,41,0
2003-03-06 19:56:00.828000,162,cera ve,2003-03-06 19:56:00.834000,41,0
2003-03-06 19:56:16.737000,191,Haldol (haloperidol lactate) solutio,2003-03-06 19:56:16.742000,41,0
2003-03-06 19:55:31.789000,161,Hydroc,2003-03-06 19:55:31.823000,88765,202
2003-03-06 19:55:33.998000,169,Hydrochlorothi,2003-03-06 19:55:34.026000,116533,43
2003-03-06 19:55:35.546000,173,Hydrochlorothiazid,2003-03-06 19:55:35.569000,102971,37
2003-03-06 19:58:11.093000,159,well,2003-03-06 19:58:11.102000,8182,5
2003-03-06 19:57:35.130000,161,Nitrog,2003-03-06 19:57:35.141000,33771,14
2003-03-06 19:55:59.924000,167,cera ve hyra,2003-03-06 19:55:59.958000,41,0
2003-03-06 19:56:00.506000,165,cera ve hy,2003-03-06 19:56:00.513000,41,0
2003-03-06 19:56:02.296000,161,cera v,2003-03-06 19:56:02.305000,41,0
2003-03-06 19:56:19.978000,160,Halop,2003-03-06 19:56:19.986000,16241,9
2003-03-06 19:53:52.410000,157,li,2003-03-06 19:53:52.431000,82771,404
2003-03-06 19:53:52.785000,160,lithi,2003-03-06 19:53:52.791000,13589,8
2003-03-06 19:53:52.911000,161,lithiu,2003-03-06 19:53:52.918000,13589,8
2003-03-06 19:54:45.975000,175,morphine concentrate,2003-03-06 19:54:45.985000,2352,2
2003-03-06 19:54:41.563000,163,risperid,2003-03-06 19:54:41.573000,30148,8
2003-03-06 19:54:39.383000,158,ris,2003-03-06 19:54:39.395000,43554,16
2003-03-06 19:57:35.565000,162,Nitrogl,2003-03-06 19:57:35.574000,33771,14
2003-03-06 19:55:01.585000,157,se,2003-03-06 19:55:01.611000,58834,387
2003-03-06 20:03:20.316000,157,ar,2003-03-06 20:03:20.382000,95681,149
2003-03-06 20:03:21.073000,158,ari,2003-03-06 20:03:21.084000,31525,10
2003-03-06 19:55:10.214000,156,c,2003-03-06 19:55:10.338000,66451,3853
2003-03-06 20:12:35.559000,157,tr,2003-03-06 20:12:35.730000,86091,438
2003-03-06 20:12:58.711000,164,tretinoin,2003-03-06 20:12:58.723000,38150,23
2003-03-06 20:17:40.126000,162,enteral,2003-03-06 20:17:40.133000,2015,2
2003-03-06 20:17:22.677000,161,isosou,2003-03-06 20:17:22.682000,41,0
2003-03-06 20:17:43.919000,161,entera,2003-03-06 20:17:43.924000,2974,3
2003-03-06 20:59:52.447000,175,morphine concentrate,2003-03-06 20:59:52.453000,2352,2
2003-03-06 21:25:14.794000,156,n,2003-03-06 21:25:14.850000,82609,1909
2003-03-06 21:24:39.750000,159,cele,2003-03-06 21:24:39.772000,16155,7
2003-03-06 21:24:33.553000,166,celexa liqu,2003-03-06 21:24:33.572000,41,0
2003-03-06 21:24:34.524000,168,celexa liquid,2003-03-06 21:24:34.545000,41,0
2003-03-06 21:24:47.032000,158,cel,2003-03-06 21:24:47.058000,33894,24
2003-03-06 21:23:44.393000,157,pr,2003-03-06 21:23:44.436000,78344,946
2003-03-06 21:26:08.968000,165,gabapentin,2003-03-06 21:26:08.977000,23916,11
2003-03-06 21:21:44.531000,163,Klonopin,2003-03-06 21:21:44.552000,2920,1
2003-03-06 21:21:01.288000,162,Vyvanse,2003-03-06 21:21:01.315000,12068,2
2003-03-06 21:23:29.705000,162,effexor,2003-03-06 21:23:29.711000,3478,1
2003-03-06 21:24:23.307000,160,celex,2003-03-06 21:24:23.326000,3123,1
2003-03-06 21:00:20.400000,175,morphine concentrate,2003-03-06 21:00:20.407000,2352,2
2003-03-06 21:01:00.002000,175,morphine concentrate,2003-03-06 21:01:00.008000,2352,2
2003-03-06 21:01:25.516000,163,diazepam,2003-03-06 21:01:25.536000,20385,10
2003-03-06 21:15:00.437000,157,am,2003-03-06 21:15:00.461000,70957,197
2003-03-06 21:15:02.277000,161,ambien,2003-03-06 21:15:02.285000,4842,2
2003-03-06 21:17:52.003000,161,Valium,2003-03-06 21:17:52.013000,3052,1
2003-03-06 21:16:27.524000,160,Valiu,2003-03-06 21:16:27.533000,3052,1
2003-03-06 21:28:54.943000,162,fentany,2003-03-06 21:28:55.021000,107285,21
2003-03-06 21:30:39.267000,162,Vyvanse,2003-03-06 21:30:39.281000,12068,2
2003-03-06 21:30:39.225000,162,Vyvanse,2003-03-06 21:30:39.245000,12068,2
2003-03-06 21:30:59.240000,168,Wellbutrin XL,2003-03-06 21:30:59.269000,2239,1
2003-03-06 22:18:42.482000,163,Klonopin,2003-03-06 22:18:42.492000,2920,1
2003-03-06 22:27:05.321000,168,Wellbutrin SR,2003-03-06 22:27:05.326000,3114,1
2003-03-06 22:26:20.003000,158,xan,2003-03-06 22:26:20.015000,16696,8
2003-03-06 22:26:19.859000,157,xa,2003-03-06 22:26:19.873000,28521,16
2003-03-06 22:41:38.753000,175,morphine concentrate,2003-03-06 22:41:38.760000,2352,2
2003-03-06 22:34:11.239000,156,l,2003-03-06 22:34:11.295000,73828,1778
2003-03-06 22:34:11.957000,159,lice,2003-03-06 22:34:11.966000,5154,5
2003-03-06 22:13:16.677000,162,ketoco,2003-03-06 22:13:16.692000,11690,11
2003-03-06 22:13:14.918000,160,keto,2003-03-06 22:13:14.935000,57852,46
2003-03-06 22:16:35.666000,163,Klonopin,2003-03-06 22:16:35.678000,2920,1
2003-03-06 19:03:40.813000,156,b,2003-03-06 19:03:40.861000,53673,3140
2003-03-06 19:01:16.083000,172,clotrimazole- be,2003-03-06 19:01:16.090000,4388,4
2003-03-06 19:01:34.395000,158,met,2003-03-06 19:01:34.436000,71374,506
2003-03-06 19:01:33.881000,157,me,2003-03-06 19:01:33.921000,61651,972
2003-03-06 19:01:34.667000,159,meto,2003-03-06 19:01:34.679000,44315,19
2003-03-06 19:03:08.464000,166,propranolol,2003-03-06 19:03:08.472000,24254,9
2003-03-06 19:09:28.840000,160,Norco,2003-03-06 19:09:28.861000,3118,1
2003-03-06 19:09:35.020000,157,az,2003-03-06 19:09:35.036000,66106,55
2003-03-06 19:09:35.363000,158,azi,2003-03-06 19:09:35.371000,26244,16
2003-03-06 19:09:37.828000,167,azithromycin,2003-03-06 19:09:37.835000,20365,13
2003-03-06 19:09:37.018000,164,azithromy,2003-03-06 19:09:37.026000,20365,13
2003-03-06 21:39:17.855000,177,buprenorphine-naloxone,2003-03-06 21:39:17.873000,14383,4
2003-03-06 21:04:50.141000,165,Trintellix,2003-03-06 21:04:50.146000,2880,1
